lead_id,event_id,event_date,event_type
1484,evt_00015569,2026-05-31,website_visit
1484,evt_00015576,2026-06-23,form_fill
1484,evt_00015574,2026-06-25,website_visit
1484,evt_00015571,2026-07-06,email_open
1484,evt_00015572,2026-07-27,email_click
1485,evt_00015589,2026-05-17,email_open
1485,evt_00015601,2026-05-23,email_open
1485,evt_00015584,2026-05-27,website_visit
1485,evt_00015580,2026-06-02,email_open
1485,evt_00015579,2026-06-03,demo_request
1485,evt_00015597,2026-06-05,email_open
1485,evt_00015593,2026-06-12,form_fill
1485,evt_00015587,2026-06-14,website_visit
1485,evt_00015590,2026-06-21,email_open
1485,evt_00015591,2026-06-23,email_open
1485,evt_00015595,2026-06-23,website_visit
1485,evt_00015592,2026-07-02,email_click
1485,evt_00015583,2026-07-03,email_open
1485,evt_00015598,2026-07-07,email_open
1485,evt_00015600,2026-07-07,email_open
1485,evt_00015586,2026-07-09,email_click
1485,evt_00015588,2026-07-12,website_visit
1485,evt_00015581,2026-07-15,email_open
1485,evt_00015596,2026-07-15,form_fill
1485,evt_00015602,2026-07-21,email_open
1485,evt_00015585,2026-07-29,email_open
1485,evt_00015599,2026-07-31,email_open
1485,evt_00015594,2026-08-02,email_open
1485,evt_00015578,2026-08-05,email_open
1485,evt_00015582,2026-08-05,email_click
1486,evt_00015608,2026-07-10,website_visit
1486,evt_00015615,2026-07-10,website_visit
1486,evt_00015621,2026-07-11,email_open
1486,evt_00015610,2026-07-13,email_open
1486,evt_00015614,2026-07-14,email_open
1486,evt_00015616,2026-07-15,email_open
1486,evt_00015612,2026-07-16,email_click
1486,evt_00015620,2026-07-16,website_visit
1486,evt_00015605,2026-07-21,form_fill
1486,evt_00015607,2026-07-23,website_visit
1486,evt_00015604,2026-07-24,email_click
1486,evt_00015618,2026-07-24,email_open
1486,evt_00015617,2026-07-25,website_visit
1486,evt_00015606,2026-07-26,email_click
1486,evt_00015611,2026-07-27,email_open
1486,evt_00015609,2026-07-31,email_click
1486,evt_00015619,2026-08-01,email_open
1486,evt_00015613,2026-08-04,email_click
1486,evt_00015603,2026-08-08,email_open
1487,evt_00015626,2026-05-16,website_visit
1487,evt_00015627,2026-05-23,email_open
1487,evt_00015623,2026-05-31,email_open
1487,evt_00015625,2026-06-06,email_open
1487,evt_00015628,2026-06-21,website_visit
1487,evt_00015622,2026-06-30,form_fill
1487,evt_00015624,2026-07-09,website_visit
1488,evt_00015634,2026-03-23,email_click
1488,evt_00015631,2026-04-21,email_open
1488,evt_00015639,2026-05-10,email_open
1488,evt_00015643,2026-05-11,email_open
1488,evt_00015635,2026-05-12,email_open
1488,evt_00015630,2026-05-13,website_visit
1488,evt_00015640,2026-05-15,email_click
1488,evt_00015642,2026-06-08,form_fill
1488,evt_00015633,2026-06-19,email_open
1488,evt_00015629,2026-06-20,email_open
1488,evt_00015641,2026-06-27,email_open
1488,evt_00015638,2026-07-28,email_open
1488,evt_00015632,2026-07-30,email_click
1488,evt_00015644,2026-08-04,email_open
1488,evt_00015636,2026-08-05,email_open
1488,evt_00015637,2026-08-05,website_visit
1489,evt_00015645,2026-07-03,email_open
1489,evt_00015652,2026-07-03,form_fill
1489,evt_00015646,2026-07-06,email_open
1489,evt_00015662,2026-07-06,email_open
1489,evt_00015653,2026-07-08,email_open
1489,evt_00015656,2026-07-09,email_open
1489,evt_00015655,2026-07-11,website_visit
1489,evt_00015654,2026-07-13,email_click
1489,evt_00015651,2026-07-14,form_fill
1489,evt_00015658,2026-07-15,email_open
1489,evt_00015650,2026-07-16,website_visit
1489,evt_00015647,2026-07-20,demo_request
1489,evt_00015659,2026-07-20,email_open
1489,evt_00015661,2026-07-22,demo_request
1489,evt_00015648,2026-07-27,email_open
1489,evt_00015657,2026-07-30,email_open
1489,evt_00015663,2026-08-05,email_click
1489,evt_00015649,2026-08-06,website_visit
1489,evt_00015660,2026-08-07,website_visit
1490,evt_00015664,2026-07-14,email_open
1490,evt_00015665,2026-08-08,email_click
1491,evt_00015669,2026-04-26,email_open
1491,evt_00015670,2026-05-04,email_open
1491,evt_00015673,2026-05-20,email_open
1491,evt_00015671,2026-05-27,email_open
1491,evt_00015672,2026-05-28,email_click
1491,evt_00015667,2026-06-04,website_visit
1491,evt_00015675,2026-06-14,email_open
1491,evt_00015666,2026-07-16,email_open
1491,evt_00015668,2026-07-28,email_open
1491,evt_00015674,2026-07-29,email_open
1492,evt_00015679,2026-04-05,email_click
1492,evt_00015677,2026-05-17,website_visit
1492,evt_00015680,2026-05-24,website_visit
1492,evt_00015676,2026-05-31,email_click
1492,evt_00015678,2026-06-23,email_open
1493,evt_00015683,2026-07-26,email_open
1493,evt_00015681,2026-08-04,email_click
1493,evt_00015682,2026-08-05,demo_request
1493,evt_00015684,2026-08-08,email_open
1495,evt_00015691,2026-03-24,email_open
1495,evt_00015689,2026-03-31,demo_request
1495,evt_00015686,2026-04-05,form_fill
1495,evt_00015693,2026-04-20,email_click
1495,evt_00015685,2026-05-20,website_visit
1495,evt_00015694,2026-05-26,email_open
1495,evt_00015688,2026-06-13,website_visit
1495,evt_00015687,2026-06-19,website_visit
1495,evt_00015690,2026-07-06,email_click
1495,evt_00015692,2026-07-12,website_visit
1496,evt_00015698,2026-05-25,email_click
1496,evt_00015696,2026-05-26,demo_request
1496,evt_00015699,2026-05-28,website_visit
1496,evt_00015700,2026-06-16,email_open
1496,evt_00015697,2026-07-23,email_open
1496,evt_00015701,2026-07-27,email_click
1496,evt_00015695,2026-08-08,website_visit
1497,evt_00015703,2026-03-31,website_visit
1497,evt_00015708,2026-04-20,email_open
1497,evt_00015709,2026-04-21,form_fill
1497,evt_00015707,2026-04-24,website_visit
1497,evt_00015702,2026-05-01,website_visit
1497,evt_00015705,2026-05-22,website_visit
1497,evt_00015704,2026-05-23,email_open
1497,evt_00015711,2026-06-27,email_open
1497,evt_00015710,2026-06-29,email_open
1497,evt_00015706,2026-07-16,email_click
1498,evt_00015713,2026-04-27,email_open
1498,evt_00015712,2026-07-04,email_click
1499,evt_00015718,2026-05-03,form_fill
1499,evt_00015721,2026-05-09,website_visit
1499,evt_00015722,2026-05-24,email_click
1499,evt_00015723,2026-05-27,website_visit
1499,evt_00015719,2026-05-29,website_visit
1499,evt_00015717,2026-06-03,email_open
1499,evt_00015724,2026-06-04,form_fill
1499,evt_00015716,2026-06-10,form_fill
1499,evt_00015720,2026-06-10,website_visit
1499,evt_00015726,2026-06-17,email_open
1499,evt_00015727,2026-06-19,form_fill
1499,evt_00015714,2026-06-26,email_open
1499,evt_00015725,2026-07-06,form_fill
1499,evt_00015715,2026-07-19,email_click
1500,evt_00015733,2026-06-13,website_visit
1500,evt_00015737,2026-07-03,email_open
1500,evt_00015728,2026-07-05,form_fill
1500,evt_00015729,2026-07-06,email_open
1500,evt_00015730,2026-07-09,email_open
1500,evt_00015731,2026-07-11,email_open
1500,evt_00015736,2026-07-15,email_click
1500,evt_00015734,2026-07-20,website_visit
1500,evt_00015732,2026-07-23,email_click
1500,evt_00015735,2026-07-27,email_open
1501,evt_00015742,2026-07-15,email_open
1501,evt_00015740,2026-07-26,email_click
1501,evt_00015738,2026-07-29,website_visit
1501,evt_00015739,2026-08-02,website_visit
1501,evt_00015741,2026-08-04,email_open
1502,evt_00015744,2026-05-12,form_fill
1502,evt_00015745,2026-05-30,email_open
1502,evt_00015746,2026-07-04,email_open
1502,evt_00015743,2026-07-07,email_open
1503,evt_00015754,2026-02-13,email_click
1503,evt_00015756,2026-03-19,email_open
1503,evt_00015749,2026-04-10,email_click
1503,evt_00015755,2026-04-21,email_click
1503,evt_00015747,2026-05-15,email_open
1503,evt_00015750,2026-06-01,email_click
1503,evt_00015753,2026-07-05,website_visit
1503,evt_00015748,2026-07-22,email_click
1503,evt_00015751,2026-07-23,website_visit
1503,evt_00015752,2026-07-23,email_click
1504,evt_00015759,2026-05-28,email_click
1504,evt_00015757,2026-06-23,email_open
1504,evt_00015758,2026-08-02,email_open
1505,evt_00015772,2026-06-26,email_open
1505,evt_00015775,2026-06-29,email_open
1505,evt_00015769,2026-07-01,website_visit
1505,evt_00015773,2026-07-01,email_open
1505,evt_00015765,2026-07-04,email_open
1505,evt_00015770,2026-07-08,website_visit
1505,evt_00015777,2026-07-09,email_click
1505,evt_00015762,2026-07-11,email_open
1505,evt_00015763,2026-07-14,email_click
1505,evt_00015760,2026-07-15,email_click
1505,evt_00015768,2026-07-17,email_open
1505,evt_00015771,2026-07-20,email_open
1505,evt_00015761,2026-07-22,website_visit
1505,evt_00015766,2026-07-23,demo_request
1505,evt_00015764,2026-07-30,website_visit
1505,evt_00015774,2026-08-01,email_open
1505,evt_00015776,2026-08-02,email_open
1505,evt_00015767,2026-08-07,email_open
1506,evt_00015780,2026-03-03,email_click
1506,evt_00015779,2026-03-28,email_open
1506,evt_00015784,2026-04-03,demo_request
1506,evt_00015782,2026-04-30,email_click
1506,evt_00015778,2026-05-06,website_visit
1506,evt_00015781,2026-06-12,website_visit
1506,evt_00015783,2026-07-20,form_fill
1508,evt_00015786,2026-07-01,email_open
1508,evt_00015785,2026-07-06,website_visit
1508,evt_00015789,2026-07-31,email_open
1508,evt_00015788,2026-08-04,website_visit
1508,evt_00015787,2026-08-07,email_click
1509,evt_00015794,2026-07-04,email_open
1509,evt_00015792,2026-07-07,website_visit
1509,evt_00015791,2026-07-13,website_visit
1509,evt_00015790,2026-08-02,website_visit
1509,evt_00015793,2026-08-05,email_click
1510,evt_00015796,2026-03-23,email_click
1510,evt_00015797,2026-04-17,website_visit
1510,evt_00015795,2026-04-25,email_open
1511,evt_00015825,2026-03-15,email_open
1511,evt_00015819,2026-03-17,email_open
1511,evt_00015810,2026-03-18,form_fill
1511,evt_00015803,2026-03-22,email_open
1511,evt_00015815,2026-04-01,email_open
1511,evt_00015812,2026-04-05,email_click
1511,evt_00015805,2026-04-07,website_visit
1511,evt_00015818,2026-04-07,email_open
1511,evt_00015834,2026-04-15,email_open
1511,evt_00015828,2026-04-27,email_open
1511,evt_00015822,2026-04-28,website_visit
1511,evt_00015800,2026-05-03,email_click
1511,evt_00015830,2026-05-04,email_open
1511,evt_00015832,2026-05-11,website_visit
1511,evt_00015799,2026-05-12,email_open
1511,evt_00015821,2026-05-12,email_click
1511,evt_00015833,2026-05-13,email_open
1511,evt_00015835,2026-05-15,email_open
1511,evt_00015807,2026-05-21,website_visit
1511,evt_00015811,2026-05-26,email_open
1511,evt_00015824,2026-05-26,email_open
1511,evt_00015809,2026-05-27,website_visit
1511,evt_00015804,2026-05-28,website_visit
1511,evt_00015813,2026-05-28,email_open
1511,evt_00015817,2026-06-12,website_visit
1511,evt_00015801,2026-06-13,email_open
1511,evt_00015806,2026-06-16,email_open
1511,evt_00015816,2026-06-17,website_visit
1511,evt_00015814,2026-07-03,email_click
1511,evt_00015820,2026-07-03,email_click
1511,evt_00015798,2026-07-06,email_open
1511,evt_00015827,2026-07-07,website_visit
1511,evt_00015826,2026-07-24,email_click
1511,evt_00015808,2026-07-26,website_visit
1511,evt_00015823,2026-07-26,website_visit
1511,evt_00015829,2026-07-26,email_open
1511,evt_00015831,2026-08-06,email_click
1511,evt_00015802,2026-08-07,email_click
1512,evt_00015840,2026-07-20,website_visit
1512,evt_00015839,2026-07-21,email_open
1512,evt_00015846,2026-07-21,email_click
1512,evt_00015843,2026-07-22,website_visit
1512,evt_00015837,2026-07-23,website_visit
1512,evt_00015844,2026-07-23,email_open
1512,evt_00015838,2026-07-26,website_visit
1512,evt_00015845,2026-07-28,email_open
1512,evt_00015836,2026-08-02,email_open
1512,evt_00015841,2026-08-03,website_visit
1512,evt_00015842,2026-08-08,email_open
1513,evt_00015870,2026-03-18,email_click
1513,evt_00015851,2026-04-06,demo_request
1513,evt_00015859,2026-04-16,email_open
1513,evt_00015855,2026-04-24,form_fill
1513,evt_00015868,2026-05-04,email_click
1513,evt_00015864,2026-05-05,email_open
1513,evt_00015850,2026-05-07,email_open
1513,evt_00015847,2026-05-15,email_open
1513,evt_00015852,2026-05-27,email_open
1513,evt_00015860,2026-06-03,email_open
1513,evt_00015858,2026-06-04,email_click
1513,evt_00015856,2026-06-05,email_open
1513,evt_00015857,2026-06-09,email_open
1513,evt_00015863,2026-06-11,website_visit
1513,evt_00015854,2026-06-21,email_open
1513,evt_00015849,2026-06-24,website_visit
1513,evt_00015853,2026-07-09,website_visit
1513,evt_00015869,2026-07-14,email_open
1513,evt_00015861,2026-07-19,email_open
1513,evt_00015848,2026-07-25,website_visit
1513,evt_00015865,2026-07-27,email_open
1513,evt_00015866,2026-07-31,email_open
1513,evt_00015867,2026-08-02,email_open
1513,evt_00015862,2026-08-05,email_open
1514,evt_00015877,2026-03-03,website_visit
1514,evt_00015875,2026-03-10,email_open
1514,evt_00015871,2026-03-13,email_open
1514,evt_00015880,2026-03-13,email_open
1514,evt_00015874,2026-04-19,website_visit
1514,evt_00015872,2026-06-14,form_fill
1514,evt_00015878,2026-07-22,email_open
1514,evt_00015876,2026-07-25,email_open
1514,evt_00015879,2026-07-31,email_click
1514,evt_00015873,2026-08-07,website_visit
1515,evt_00015886,2026-04-30,email_open
1515,evt_00015885,2026-05-02,website_visit
1515,evt_00015887,2026-05-07,email_open
1515,evt_00015888,2026-06-24,email_open
1515,evt_00015883,2026-07-11,email_open
1515,evt_00015882,2026-07-17,email_open
1515,evt_00015881,2026-07-19,website_visit
1515,evt_00015884,2026-08-08,form_fill
1516,evt_00015891,2026-04-05,email_open
1516,evt_00015892,2026-06-24,email_open
1516,evt_00015890,2026-07-21,email_open
1516,evt_00015889,2026-08-01,email_open
1517,evt_00015900,2026-06-05,email_click
1517,evt_00015901,2026-06-06,email_open
1517,evt_00015898,2026-06-16,form_fill
1517,evt_00015893,2026-06-18,email_open
1517,evt_00015904,2026-06-24,email_click
1517,evt_00015903,2026-06-25,email_open
1517,evt_00015905,2026-07-02,email_open
1517,evt_00015897,2026-07-07,email_open
1517,evt_00015894,2026-07-08,form_fill
1517,evt_00015902,2026-07-12,email_open
1517,evt_00015895,2026-07-16,email_open
1517,evt_00015899,2026-07-19,website_visit
1517,evt_00015906,2026-07-19,website_visit
1517,evt_00015896,2026-08-06,website_visit
1518,evt_00015907,2026-07-14,form_fill
1518,evt_00015916,2026-07-14,form_fill
1518,evt_00015912,2026-07-15,website_visit
1518,evt_00015908,2026-07-17,email_open
1518,evt_00015909,2026-07-18,website_visit
1518,evt_00015915,2026-07-19,email_open
1518,evt_00015917,2026-07-23,email_open
1518,evt_00015913,2026-07-24,website_visit
1518,evt_00015911,2026-07-25,email_click
1518,evt_00015910,2026-07-29,website_visit
1518,evt_00015914,2026-08-05,form_fill
1518,evt_00015918,2026-08-05,email_click
1519,evt_00015929,2026-04-14,email_click
1519,evt_00015934,2026-04-14,form_fill
1519,evt_00015935,2026-04-22,email_open
1519,evt_00015928,2026-04-28,email_open
1519,evt_00015922,2026-05-13,email_open
1519,evt_00015931,2026-05-13,email_open
1519,evt_00015919,2026-05-15,website_visit
1519,evt_00015939,2026-05-20,email_click
1519,evt_00015925,2026-05-30,email_open
1519,evt_00015930,2026-05-30,website_visit
1519,evt_00015938,2026-05-31,email_open
1519,evt_00015927,2026-06-03,form_fill
1519,evt_00015920,2026-06-04,website_visit
1519,evt_00015923,2026-06-10,website_visit
1519,evt_00015936,2026-06-10,email_open
1519,evt_00015933,2026-06-11,email_click
1519,evt_00015932,2026-06-13,email_open
1519,evt_00015921,2026-06-14,email_open
1519,evt_00015924,2026-06-15,website_visit
1519,evt_00015937,2026-07-10,email_open
1519,evt_00015926,2026-07-30,website_visit
1520,evt_00015942,2026-07-21,email_open
1520,evt_00015940,2026-07-22,email_open
1520,evt_00015941,2026-08-01,email_open
1520,evt_00015943,2026-08-06,email_open
1521,evt_00015944,2026-07-11,email_open
1521,evt_00015947,2026-07-14,website_visit
1521,evt_00015946,2026-07-23,email_open
1521,evt_00015945,2026-07-31,email_click
1521,evt_00015948,2026-08-06,email_click
1522,evt_00015957,2026-07-26,email_open
1522,evt_00015951,2026-07-27,email_open
1522,evt_00015953,2026-07-28,email_open
1522,evt_00015955,2026-07-28,email_open
1522,evt_00015952,2026-08-04,email_open
1522,evt_00015950,2026-08-05,email_open
1522,evt_00015954,2026-08-07,email_open
1522,evt_00015956,2026-08-07,website_visit
1522,evt_00015949,2026-08-08,website_visit
1523,evt_00015961,2026-04-20,demo_request
1523,evt_00015962,2026-05-04,email_open
1523,evt_00015960,2026-05-16,form_fill
1523,evt_00015959,2026-07-11,demo_request
1523,evt_00015958,2026-07-25,email_click
1525,evt_00015964,2026-07-15,website_visit
1525,evt_00015963,2026-07-16,email_open
1525,evt_00015965,2026-08-05,email_open
1526,evt_00015984,2026-03-31,demo_request
1526,evt_00015985,2026-03-31,email_click
1526,evt_00015978,2026-04-06,email_open
1526,evt_00015966,2026-04-11,website_visit
1526,evt_00015968,2026-04-17,email_open
1526,evt_00015976,2026-04-17,email_open
1526,evt_00015979,2026-04-19,email_open
1526,evt_00015970,2026-05-06,email_open
1526,evt_00015981,2026-05-06,website_visit
1526,evt_00015982,2026-05-11,website_visit
1526,evt_00015983,2026-05-30,email_open
1526,evt_00015977,2026-06-18,email_open
1526,evt_00015974,2026-06-28,email_click
1526,evt_00015980,2026-06-29,email_click
1526,evt_00015967,2026-07-02,email_open
1526,evt_00015972,2026-07-03,email_click
1526,evt_00015973,2026-07-10,email_open
1526,evt_00015969,2026-07-17,form_fill
1526,evt_00015971,2026-07-19,website_visit
1526,evt_00015986,2026-07-20,email_open
1526,evt_00015975,2026-08-04,website_visit
1527,evt_00015987,2026-08-04,form_fill
1527,evt_00015989,2026-08-04,email_open
1527,evt_00015991,2026-08-04,demo_request
1527,evt_00015995,2026-08-04,email_click
1527,evt_00016002,2026-08-04,website_visit
1527,evt_00015988,2026-08-05,website_visit
1527,evt_00015990,2026-08-05,email_open
1527,evt_00015992,2026-08-05,email_click
1527,evt_00015998,2026-08-05,email_open
1527,evt_00016000,2026-08-06,website_visit
1527,evt_00016001,2026-08-06,website_visit
1527,evt_00015994,2026-08-07,email_open
1527,evt_00015996,2026-08-07,form_fill
1527,evt_00015993,2026-08-08,email_click
1527,evt_00015997,2026-08-08,form_fill
1527,evt_00015999,2026-08-08,website_visit
1528,evt_00016003,2026-03-22,website_visit
1529,evt_00016005,2026-07-16,email_open
1529,evt_00016004,2026-08-08,website_visit
1530,evt_00016008,2026-04-21,email_open
1530,evt_00016010,2026-05-03,email_open
1530,evt_00016012,2026-05-21,form_fill
1530,evt_00016006,2026-05-26,email_open
1530,evt_00016007,2026-06-02,website_visit
1530,evt_00016009,2026-06-22,email_open
1530,evt_00016011,2026-08-02,website_visit
1531,evt_00016013,2026-06-20,website_visit
1531,evt_00016015,2026-07-02,email_open
1531,evt_00016016,2026-07-24,email_open
1531,evt_00016014,2026-07-26,email_click
1532,evt_00016018,2026-04-11,email_click
1532,evt_00016017,2026-04-19,email_open
1532,evt_00016019,2026-07-04,email_open
1532,evt_00016021,2026-07-25,email_open
1532,evt_00016020,2026-07-26,website_visit
1532,evt_00016022,2026-07-26,email_open
1533,evt_00016023,2026-03-13,email_open
1533,evt_00016026,2026-03-14,form_fill
1533,evt_00016025,2026-04-01,email_open
1533,evt_00016027,2026-04-10,website_visit
1533,evt_00016031,2026-04-15,email_open
1533,evt_00016028,2026-05-02,form_fill
1533,evt_00016036,2026-05-02,website_visit
1533,evt_00016038,2026-05-03,email_open
1533,evt_00016033,2026-05-24,email_open
1533,evt_00016042,2026-05-24,email_open
1533,evt_00016024,2026-05-26,website_visit
1533,evt_00016032,2026-06-12,email_open
1533,evt_00016037,2026-06-13,email_click
1533,evt_00016034,2026-06-15,email_click
1533,evt_00016041,2026-06-19,email_click
1533,evt_00016040,2026-07-11,website_visit
1533,evt_00016029,2026-07-14,email_click
1533,evt_00016035,2026-07-20,email_open
1533,evt_00016030,2026-07-30,email_open
1533,evt_00016039,2026-08-08,email_open
1534,evt_00016045,2026-07-08,email_click
1534,evt_00016047,2026-07-08,demo_request
1534,evt_00016043,2026-07-09,email_click
1534,evt_00016048,2026-07-11,email_click
1534,evt_00016044,2026-07-24,email_click
1534,evt_00016046,2026-08-06,email_open
1535,evt_00016049,2026-07-29,email_open
1535,evt_00016051,2026-07-31,email_click
1535,evt_00016052,2026-07-31,email_click
1535,evt_00016050,2026-08-04,email_open
1536,evt_00016056,2026-06-24,email_click
1536,evt_00016070,2026-06-26,email_click
1536,evt_00016073,2026-07-01,email_open
1536,evt_00016072,2026-07-02,email_open
1536,evt_00016060,2026-07-04,website_visit
1536,evt_00016059,2026-07-09,email_click
1536,evt_00016065,2026-07-10,email_open
1536,evt_00016064,2026-07-12,email_open
1536,evt_00016068,2026-07-12,email_click
1536,evt_00016074,2026-07-12,email_open
1536,evt_00016067,2026-07-13,email_open
1536,evt_00016075,2026-07-15,email_click
1536,evt_00016079,2026-07-17,email_open
1536,evt_00016058,2026-07-20,website_visit
1536,evt_00016082,2026-07-21,email_open
1536,evt_00016077,2026-07-22,website_visit
1536,evt_00016057,2026-07-23,email_open
1536,evt_00016078,2026-07-23,website_visit
1536,evt_00016083,2026-07-23,email_open
1536,evt_00016063,2026-07-26,website_visit
1536,evt_00016081,2026-07-26,email_open
1536,evt_00016055,2026-07-28,email_open
1536,evt_00016076,2026-07-29,website_visit
1536,evt_00016053,2026-08-02,email_open
1536,evt_00016066,2026-08-02,website_visit
1536,evt_00016080,2026-08-04,website_visit
1536,evt_00016054,2026-08-05,email_click
1536,evt_00016071,2026-08-05,form_fill
1536,evt_00016061,2026-08-06,email_click
1536,evt_00016062,2026-08-06,email_open
1536,evt_00016069,2026-08-08,email_open
1537,evt_00016103,2026-05-11,email_open
1537,evt_00016086,2026-05-13,email_open
1537,evt_00016094,2026-05-13,form_fill
1537,evt_00016097,2026-05-25,email_open
1537,evt_00016090,2026-05-27,website_visit
1537,evt_00016099,2026-05-31,email_open
1537,evt_00016096,2026-06-05,email_open
1537,evt_00016088,2026-06-14,website_visit
1537,evt_00016095,2026-06-14,form_fill
1537,evt_00016084,2026-06-20,email_open
1537,evt_00016098,2026-06-22,form_fill
1537,evt_00016104,2026-06-22,email_open
1537,evt_00016085,2026-06-29,email_open
1537,evt_00016100,2026-07-03,website_visit
1537,evt_00016102,2026-07-03,email_open
1537,evt_00016092,2026-07-04,website_visit
1537,evt_00016101,2026-07-06,email_open
1537,evt_00016089,2026-07-23,website_visit
1537,evt_00016087,2026-07-27,email_open
1537,evt_00016091,2026-08-01,demo_request
1537,evt_00016093,2026-08-05,email_click
1538,evt_00016109,2026-04-04,website_visit
1538,evt_00016110,2026-04-21,email_open
1538,evt_00016111,2026-04-23,website_visit
1538,evt_00016112,2026-05-17,website_visit
1538,evt_00016106,2026-06-26,email_open
1538,evt_00016108,2026-07-06,email_click
1538,evt_00016107,2026-07-08,email_click
1538,evt_00016105,2026-07-31,email_open
1539,evt_00016116,2026-06-09,email_open
1539,evt_00016114,2026-06-12,email_open
1539,evt_00016119,2026-06-18,website_visit
1539,evt_00016121,2026-06-18,email_click
1539,evt_00016120,2026-06-23,website_visit
1539,evt_00016117,2026-06-26,email_open
1539,evt_00016123,2026-07-12,website_visit
1539,evt_00016113,2026-07-13,website_visit
1539,evt_00016115,2026-07-15,email_open
1539,evt_00016122,2026-07-15,email_open
1539,evt_00016118,2026-07-27,website_visit
1540,evt_00016135,2026-04-19,email_open
1540,evt_00016131,2026-04-22,email_open
1540,evt_00016130,2026-04-28,website_visit
1540,evt_00016127,2026-05-10,email_open
1540,evt_00016125,2026-05-15,website_visit
1540,evt_00016129,2026-05-23,email_open
1540,evt_00016134,2026-05-24,email_open
1540,evt_00016126,2026-05-25,website_visit
1540,evt_00016132,2026-05-26,website_visit
1540,evt_00016133,2026-06-21,email_open
1540,evt_00016124,2026-07-11,email_click
1540,evt_00016128,2026-07-24,website_visit
1541,evt_00016151,2026-04-12,email_click
1541,evt_00016139,2026-04-20,email_open
1541,evt_00016148,2026-04-26,email_click
1541,evt_00016144,2026-05-06,email_open
1541,evt_00016142,2026-05-16,email_open
1541,evt_00016137,2026-06-07,form_fill
1541,evt_00016147,2026-06-11,form_fill
1541,evt_00016150,2026-06-22,email_click
1541,evt_00016145,2026-07-01,email_click
1541,evt_00016138,2026-07-02,website_visit
1541,evt_00016141,2026-07-02,email_open
1541,evt_00016146,2026-07-07,email_open
1541,evt_00016149,2026-07-11,email_click
1541,evt_00016140,2026-07-12,demo_request
1541,evt_00016152,2026-07-13,website_visit
1541,evt_00016136,2026-07-26,email_open
1541,evt_00016143,2026-07-26,website_visit
1542,evt_00016154,2026-05-13,email_open
1542,evt_00016156,2026-05-18,email_click
1542,evt_00016153,2026-05-20,email_click
1542,evt_00016157,2026-07-01,email_click
1542,evt_00016155,2026-07-14,email_open
1543,evt_00016161,2026-05-16,demo_request
1543,evt_00016159,2026-05-25,email_open
1543,evt_00016158,2026-06-07,email_open
1543,evt_00016164,2026-06-16,email_open
1543,evt_00016165,2026-06-17,email_open
1543,evt_00016162,2026-06-23,email_open
1543,evt_00016163,2026-06-30,email_click
1543,evt_00016160,2026-07-11,email_click
1544,evt_00016166,2026-07-13,email_open
1544,evt_00016168,2026-07-13,email_open
1544,evt_00016172,2026-07-14,email_open
1544,evt_00016171,2026-07-20,email_open
1544,evt_00016173,2026-07-20,form_fill
1544,evt_00016169,2026-07-28,email_open
1544,evt_00016170,2026-07-29,website_visit
1544,evt_00016167,2026-08-06,form_fill
1545,evt_00016174,2026-04-20,email_open
1545,evt_00016189,2026-04-27,website_visit
1545,evt_00016186,2026-05-03,website_visit
1545,evt_00016187,2026-05-03,demo_request
1545,evt_00016180,2026-05-04,email_open
1545,evt_00016185,2026-05-09,email_open
1545,evt_00016179,2026-05-22,email_open
1545,evt_00016178,2026-05-27,email_click
1545,evt_00016175,2026-06-03,demo_request
1545,evt_00016183,2026-06-15,website_visit
1545,evt_00016188,2026-06-21,form_fill
1545,evt_00016177,2026-07-06,website_visit
1545,evt_00016182,2026-07-11,email_click
1545,evt_00016176,2026-07-13,email_open
1545,evt_00016184,2026-07-20,website_visit
1545,evt_00016181,2026-07-26,form_fill
1546,evt_00016191,2026-05-23,email_click
1546,evt_00016190,2026-05-30,email_open
1546,evt_00016192,2026-06-10,email_open
1546,evt_00016193,2026-06-28,email_click
1546,evt_00016194,2026-07-22,email_open
1547,evt_00016202,2026-03-20,email_open
1547,evt_00016199,2026-04-08,form_fill
1547,evt_00016203,2026-04-13,email_open
1547,evt_00016201,2026-04-26,email_open
1547,evt_00016195,2026-05-19,email_click
1547,evt_00016196,2026-06-18,website_visit
1547,evt_00016197,2026-07-18,demo_request
1547,evt_00016200,2026-07-19,website_visit
1547,evt_00016198,2026-08-01,email_open
1548,evt_00016205,2026-06-07,form_fill
1548,evt_00016207,2026-06-10,website_visit
1548,evt_00016211,2026-06-14,website_visit
1548,evt_00016206,2026-06-27,email_click
1548,evt_00016209,2026-06-30,demo_request
1548,evt_00016210,2026-07-09,email_click
1548,evt_00016204,2026-08-04,email_open
1548,evt_00016208,2026-08-04,website_visit
1549,evt_00016216,2026-06-07,email_open
1549,evt_00016212,2026-07-20,email_click
1549,evt_00016214,2026-07-24,email_click
1549,evt_00016215,2026-07-29,email_open
1549,evt_00016217,2026-08-01,email_click
1549,evt_00016218,2026-08-03,website_visit
1549,evt_00016213,2026-08-08,email_click
1550,evt_00016224,2026-03-24,email_open
1550,evt_00016227,2026-03-28,website_visit
1550,evt_00016234,2026-04-08,email_click
1550,evt_00016221,2026-04-09,email_open
1550,evt_00016237,2026-04-09,email_open
1550,evt_00016230,2026-04-12,email_click
1550,evt_00016229,2026-04-15,website_visit
1550,evt_00016235,2026-04-22,email_open
